timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1674479836887,409,HomePage-1,200,OK,Thread Group 1-4,text,true,,4757,118,5,5,https://blazedemo.com/,400,0,0
1674479836797,642,LoginPage,200,OK,Thread Group 1-2,text,true,,5962,246,5,5,https://blazedemo.com/login,250,0,0
1674479836797,250,LoginPage-0,302,Found,Thread Group 1-2,text,true,,224,123,5,5,http://blazedemo.com/login,250,0,0
1674479837047,392,LoginPage-1,200,OK,Thread Group 1-2,text,true,,5738,123,5,5,https://blazedemo.com/login,386,0,0
1674479837063,686,HomePage,200,OK,Thread Group 1-5,text,true,,4976,236,5,5,https://blazedemo.com/,258,0,0
1674479837063,258,HomePage-0,302,Found,Thread Group 1-5,text,true,,219,118,5,5,http://blazedemo.com/,258,0,0
1674479837321,428,HomePage-1,200,OK,Thread Group 1-5,text,true,,4757,118,5,5,https://blazedemo.com/,421,0,0
1674479837127,700,RegisterPage,200,OK,Thread Group 1-1,text,true,,6571,252,5,5,https://blazedemo.com/register,246,0,0
1674479837127,246,RegisterPage-0,302,Found,Thread Group 1-1,text,true,,227,126,5,5,http://blazedemo.com/register,246,0,0
1674479837373,454,RegisterPage-1,200,OK,Thread Group 1-1,text,true,,6344,126,5,5,https://blazedemo.com/register,441,0,0
1674479837261,669,LoginPage,200,OK,Thread Group 1-3,text,true,,5974,246,4,4,https://blazedemo.com/login,250,0,0
1674479837261,250,LoginPage-0,302,Found,Thread Group 1-3,text,true,,224,123,4,4,http://blazedemo.com/login,250,0,0
1674479837512,418,LoginPage-1,200,OK,Thread Group 1-3,text,true,,5750,123,4,4,https://blazedemo.com/login,411,0,0
1674479837296,637,LoginPage,200,OK,Thread Group 1-4,text,true,,5962,246,4,4,https://blazedemo.com/login,249,0,0
1674479837296,249,LoginPage-0,302,Found,Thread Group 1-4,text,true,,224,123,4,4,http://blazedemo.com/login,249,0,0
1674479837545,388,LoginPage-1,200,OK,Thread Group 1-4,text,true,,5738,123,4,4,https://blazedemo.com/login,385,0,0
1674479837439,869,RegisterPage,200,OK,Thread Group 1-2,text,true,,6569,252,4,4,https://blazedemo.com/register,484,0,0
1674479837439,484,RegisterPage-0,302,Found,Thread Group 1-2,text,true,,227,126,4,4,http://blazedemo.com/register,484,0,0
1674479837923,385,RegisterPage-1,200,OK,Thread Group 1-2,text,true,,6342,126,4,4,https://blazedemo.com/register,378,0,0
1674479837749,661,LoginPage,200,OK,Thread Group 1-5,text,true,,5966,246,3,3,https://blazedemo.com/login,252,0,0
1674479837749,252,LoginPage-0,302,Found,Thread Group 1-5,text,true,,224,123,3,3,http://blazedemo.com/login,252,0,0
1674479838001,409,LoginPage-1,200,OK,Thread Group 1-5,text,true,,5742,123,3,3,https://blazedemo.com/login,402,0,0
1674479837933,612,RegisterPage,200,OK,Thread Group 1-4,text,true,,6571,252,3,3,https://blazedemo.com/register,259,0,0
1674479837933,259,RegisterPage-0,302,Found,Thread Group 1-4,text,true,,227,126,3,3,http://blazedemo.com/register,259,0,0
1674479838192,353,RegisterPage-1,200,OK,Thread Group 1-4,text,true,,6344,126,3,3,https://blazedemo.com/register,343,0,0
1674479837930,718,RegisterPage,200,OK,Thread Group 1-3,text,true,,6581,252,2,2,https://blazedemo.com/register,251,0,0
1674479837930,251,RegisterPage-0,302,Found,Thread Group 1-3,text,true,,227,126,2,2,http://blazedemo.com/register,251,0,0
1674479838181,467,RegisterPage-1,200,OK,Thread Group 1-3,text,true,,6354,126,2,2,https://blazedemo.com/register,454,0,0
1674479838410,778,RegisterPage,200,OK,Thread Group 1-5,text,true,,6569,252,1,1,https://blazedemo.com/register,251,0,0
1674479838410,251,RegisterPage-0,302,Found,Thread Group 1-5,text,true,,227,126,1,1,http://blazedemo.com/register,251,0,0
1674479838661,527,RegisterPage-1,200,OK,Thread Group 1-5,text,true,,6342,126,1,1,https://blazedemo.com/register,524,0,0
1674480978653,1171,HomePage,200,OK,Thread Group 1-2,text,true,,4976,236,4,4,https://blazedemo.com/,415,0,143
1674480978330,1495,HomePage,200,OK,Thread Group 1-1,text,true,,4976,236,4,4,https://blazedemo.com/,975,0,466
1674480978653,423,HomePage-0,302,Found,Thread Group 1-2,text,true,,219,118,4,4,http://blazedemo.com/,415,0,143
1674480979078,746,HomePage-1,200,OK,Thread Group 1-2,text,true,,4757,118,4,4,https://blazedemo.com/,744,0,197
1674480978330,975,HomePage-0,302,Found,Thread Group 1-1,text,true,,219,118,4,4,http://blazedemo.com/,975,0,466
1674480979307,518,HomePage-1,200,OK,Thread Group 1-1,text,true,,4757,118,4,4,https://blazedemo.com/,516,0,168
1674480979053,1187,HomePage,200,OK,Thread Group 1-3,text,true,,4976,236,5,5,https://blazedemo.com/,442,0,21
1674480979053,442,HomePage-0,302,Found,Thread Group 1-3,text,true,,219,118,5,5,http://blazedemo.com/,442,0,21
1674480979497,743,HomePage-1,200,OK,Thread Group 1-3,text,true,,4757,118,5,5,https://blazedemo.com/,737,0,187
1674480979832,809,LoginPage,200,OK,Thread Group 1-2,text,true,,5970,246,5,5,https://blazedemo.com/login,275,0,0
1674480979832,275,LoginPage-0,302,Found,Thread Group 1-2,text,true,,228,123,5,5,http://blazedemo.com/login,275,0,0
1674480980107,534,LoginPage-1,200,OK,Thread Group 1-2,text,true,,5742,123,5,5,https://blazedemo.com/login,533,0,0
1674480979453,1197,HomePage,200,OK,Thread Group 1-4,text,true,,4976,236,5,5,https://blazedemo.com/,367,0,25
1674480979453,367,HomePage-0,302,Found,Thread Group 1-4,text,true,,219,118,5,5,http://blazedemo.com/,367,0,25
1674480979822,828,HomePage-1,200,OK,Thread Group 1-4,text,true,,4757,118,5,5,https://blazedemo.com/,821,0,285
1674480979854,1094,HomePage,200,OK,Thread Group 1-5,text,true,,4976,236,5,5,https://blazedemo.com/,376,0,23
1674480979854,376,HomePage-0,302,Found,Thread Group 1-5,text,true,,219,118,5,5,http://blazedemo.com/,376,0,23
1674480980232,716,HomePage-1,200,OK,Thread Group 1-5,text,true,,4757,118,5,5,https://blazedemo.com/,715,0,285
1674480980241,809,LoginPage,200,OK,Thread Group 1-3,text,true,,5970,246,5,5,https://blazedemo.com/login,276,0,0
1674480980241,276,LoginPage-0,302,Found,Thread Group 1-3,text,true,,224,123,5,5,http://blazedemo.com/login,276,0,0
1674480980517,533,LoginPage-1,200,OK,Thread Group 1-3,text,true,,5746,123,5,5,https://blazedemo.com/login,532,0,0
1674480979832,1320,LoginPage,200,OK,Thread Group 1-1,text,true,,5972,246,5,5,https://blazedemo.com/login,500,0,0
1674480979832,500,LoginPage-0,302,Found,Thread Group 1-1,text,true,,224,123,5,5,http://blazedemo.com/login,500,0,0
1674480980332,820,LoginPage-1,200,OK,Thread Group 1-1,text,true,,5748,123,5,5,https://blazedemo.com/login,820,0,0
1674480980642,800,RegisterPage,200,OK,Thread Group 1-2,text,true,,6573,252,5,5,https://blazedemo.com/register,305,0,0
1674480980642,305,RegisterPage-0,302,Found,Thread Group 1-2,text,true,,227,126,5,5,http://blazedemo.com/register,305,0,0
1674480980947,495,RegisterPage-1,200,OK,Thread Group 1-2,text,true,,6346,126,5,5,https://blazedemo.com/register,485,0,0
1674480980651,825,LoginPage,200,OK,Thread Group 1-4,text,true,,5964,246,5,5,https://blazedemo.com/login,296,0,0
1674480980651,296,LoginPage-0,302,Found,Thread Group 1-4,text,true,,224,123,5,5,http://blazedemo.com/login,296,0,0
1674480980947,529,LoginPage-1,200,OK,Thread Group 1-4,text,true,,5740,123,5,5,https://blazedemo.com/login,522,0,0
1674480980949,858,LoginPage,200,OK,Thread Group 1-5,text,true,,5978,246,5,5,https://blazedemo.com/login,305,0,0
1674480980949,305,LoginPage-0,302,Found,Thread Group 1-5,text,true,,224,123,5,5,http://blazedemo.com/login,305,0,0
1674480981254,553,LoginPage-1,200,OK,Thread Group 1-5,text,true,,5754,123,5,5,https://blazedemo.com/login,546,0,0
1674480981153,660,RegisterPage,200,OK,Thread Group 1-1,text,true,,6571,252,5,5,https://blazedemo.com/register,254,0,0
1674480981153,254,RegisterPage-0,302,Found,Thread Group 1-1,text,true,,227,126,5,5,http://blazedemo.com/register,254,0,0
1674480981407,406,RegisterPage-1,200,OK,Thread Group 1-1,text,true,,6344,126,5,5,https://blazedemo.com/register,397,0,0
1674480981051,858,RegisterPage,200,OK,Thread Group 1-3,text,true,,6565,252,5,5,https://blazedemo.com/register,311,0,0
1674480981051,311,RegisterPage-0,302,Found,Thread Group 1-3,text,true,,227,126,5,5,http://blazedemo.com/register,311,0,0
1674480981363,546,RegisterPage-1,200,OK,Thread Group 1-3,text,true,,6338,126,5,5,https://blazedemo.com/register,524,0,0
1674480981443,623,HomePage,200,OK,Thread Group 1-2,text,true,,4976,236,5,5,https://blazedemo.com/,275,0,0
1674480981443,275,HomePage-0,302,Found,Thread Group 1-2,text,true,,219,118,5,5,http://blazedemo.com/,275,0,0
1674480981718,348,HomePage-1,200,OK,Thread Group 1-2,text,true,,4757,118,5,5,https://blazedemo.com/,342,0,0
1674480981476,624,RegisterPage,200,OK,Thread Group 1-4,text,true,,6579,252,5,5,https://blazedemo.com/register,260,0,0
1674480981476,260,RegisterPage-0,302,Found,Thread Group 1-4,text,true,,227,126,5,5,http://blazedemo.com/register,260,0,0
1674480981736,364,RegisterPage-1,200,OK,Thread Group 1-4,text,true,,6352,126,5,5,https://blazedemo.com/register,357,0,0
1674480981807,641,RegisterPage,200,OK,Thread Group 1-5,text,true,,6573,252,5,5,https://blazedemo.com/register,275,0,0
1674480981807,275,RegisterPage-0,302,Found,Thread Group 1-5,text,true,,227,126,5,5,http://blazedemo.com/register,275,0,0
1674480982083,365,RegisterPage-1,200,OK,Thread Group 1-5,text,true,,6346,126,5,5,https://blazedemo.com/register,355,0,0
1674480981910,685,HomePage,200,OK,Thread Group 1-3,text,true,,4976,236,5,5,https://blazedemo.com/,265,0,0
1674480981910,265,HomePage-0,302,Found,Thread Group 1-3,text,true,,219,118,5,5,http://blazedemo.com/,265,0,0
1674480982175,420,HomePage-1,200,OK,Thread Group 1-3,text,true,,4757,118,5,5,https://blazedemo.com/,417,0,0
1674480981814,847,HomePage,200,OK,Thread Group 1-1,text,true,,4976,236,5,5,https://blazedemo.com/,265,0,0
1674480981814,265,HomePage-0,302,Found,Thread Group 1-1,text,true,,219,118,5,5,http://blazedemo.com/,265,0,0
1674480982079,582,HomePage-1,200,OK,Thread Group 1-1,text,true,,4757,118,5,5,https://blazedemo.com/,573,0,0
1674480982100,665,HomePage,200,OK,Thread Group 1-4,text,true,,4976,236,5,5,https://blazedemo.com/,311,0,0
1674480982100,311,HomePage-0,302,Found,Thread Group 1-4,text,true,,219,118,5,5,http://blazedemo.com/,311,0,0
1674480982411,354,HomePage-1,200,OK,Thread Group 1-4,text,true,,4757,118,5,5,https://blazedemo.com/,345,0,0
1674480982066,703,LoginPage,200,OK,Thread Group 1-2,text,true,,5966,246,5,5,https://blazedemo.com/login,263,0,0
1674480982066,263,LoginPage-0,302,Found,Thread Group 1-2,text,true,,224,123,5,5,http://blazedemo.com/login,263,0,0
1674480982329,440,LoginPage-1,200,OK,Thread Group 1-2,text,true,,5742,123,5,5,https://blazedemo.com/login,437,0,0
1674480982448,707,HomePage,200,OK,Thread Group 1-5,text,true,,4976,236,5,5,https://blazedemo.com/,252,0,0
1674480982448,252,HomePage-0,302,Found,Thread Group 1-5,text,true,,219,118,5,5,http://blazedemo.com/,252,0,0
1674480982701,454,HomePage-1,200,OK,Thread Group 1-5,text,true,,4757,118,5,5,https://blazedemo.com/,450,0,0
1674480982662,765,LoginPage,200,OK,Thread Group 1-1,text,true,,5974,246,5,5,https://blazedemo.com/login,258,0,0
1674480982662,258,LoginPage-0,302,Found,Thread Group 1-1,text,true,,224,123,5,5,http://blazedemo.com/login,258,0,0
1674480982921,506,LoginPage-1,200,OK,Thread Group 1-1,text,true,,5750,123,5,5,https://blazedemo.com/login,503,0,0
1674480982596,872,LoginPage,200,OK,Thread Group 1-3,text,true,,5972,246,5,5,https://blazedemo.com/login,251,0,0
1674480982596,251,LoginPage-0,302,Found,Thread Group 1-3,text,true,,224,123,5,5,http://blazedemo.com/login,251,0,0
1674480982847,621,LoginPage-1,200,OK,Thread Group 1-3,text,true,,5748,123,5,5,https://blazedemo.com/login,612,0,0
1674480982766,1116,LoginPage,200,OK,Thread Group 1-4,text,true,,5972,246,5,5,https://blazedemo.com/login,316,0,0
1674480982766,316,LoginPage-0,302,Found,Thread Group 1-4,text,true,,224,123,5,5,http://blazedemo.com/login,316,0,0
1674480983082,800,LoginPage-1,200,OK,Thread Group 1-4,text,true,,5748,123,5,5,https://blazedemo.com/login,765,0,0
1674480983155,728,LoginPage,200,OK,Thread Group 1-5,text,true,,5970,246,5,5,https://blazedemo.com/login,263,0,0
1674480983155,263,LoginPage-0,302,Found,Thread Group 1-5,text,true,,224,123,5,5,http://blazedemo.com/login,263,0,0
1674480983418,465,LoginPage-1,200,OK,Thread Group 1-5,text,true,,5746,123,5,5,https://blazedemo.com/login,464,0,0
1674480982770,1213,RegisterPage,200,OK,Thread Group 1-2,text,true,,6571,252,5,5,https://blazedemo.com/register,752,0,0
1674480982770,752,RegisterPage-0,302,Found,Thread Group 1-2,text,true,,227,126,5,5,http://blazedemo.com/register,752,0,0
1674480983522,461,RegisterPage-1,200,OK,Thread Group 1-2,text,true,,6344,126,5,5,https://blazedemo.com/register,438,0,0
1674480983428,783,RegisterPage,200,OK,Thread Group 1-1,text,true,,6575,252,4,4,https://blazedemo.com/register,341,0,0
1674480983428,341,RegisterPage-0,302,Found,Thread Group 1-1,text,true,,227,126,4,4,http://blazedemo.com/register,341,0,0
1674480983769,442,RegisterPage-1,200,OK,Thread Group 1-1,text,true,,6348,126,4,4,https://blazedemo.com/register,430,0,0
1674480983469,796,RegisterPage,200,OK,Thread Group 1-3,text,true,,6569,252,3,3,https://blazedemo.com/register,261,0,0
1674480983469,261,RegisterPage-0,302,Found,Thread Group 1-3,text,true,,227,126,3,3,http://blazedemo.com/register,261,0,0
1674480983730,535,RegisterPage-1,200,OK,Thread Group 1-3,text,true,,6342,126,3,3,https://blazedemo.com/register,509,0,0
1674480983883,648,RegisterPage,200,OK,Thread Group 1-5,text,true,,6571,252,2,2,https://blazedemo.com/register,263,0,0
1674480983883,263,RegisterPage-0,302,Found,Thread Group 1-5,text,true,,227,126,2,2,http://blazedemo.com/register,263,0,0
1674480984146,385,RegisterPage-1,200,OK,Thread Group 1-5,text,true,,6344,126,2,2,https://blazedemo.com/register,358,0,0
1674480983883,677,RegisterPage,200,OK,Thread Group 1-4,text,true,,6575,252,1,1,https://blazedemo.com/register,260,0,0
1674480983883,260,RegisterPage-0,302,Found,Thread Group 1-4,text,true,,227,126,1,1,http://blazedemo.com/register,260,0,0
1674480984143,417,RegisterPage-1,200,OK,Thread Group 1-4,text,true,,6348,126,1,1,https://blazedemo.com/register,405,0,0
1674481278123,1519,HomePage,200,OK,Thread Group 1-1,text,true,,4976,236,5,5,https://blazedemo.com/,298,0,34
1674481278123,298,HomePage-0,302,Found,Thread Group 1-1,text,true,,219,118,5,5,http://blazedemo.com/,298,0,34
1674481278424,1218,HomePage-1,200,OK,Thread Group 1-1,text,true,,4757,118,5,5,https://blazedemo.com/,1217,0,697
1674481278435,1259,HomePage,200,OK,Thread Group 1-2,text,true,,4976,236,5,5,https://blazedemo.com/,621,0,265
1674481278435,621,HomePage-0,302,Found,Thread Group 1-2,text,true,,219,118,5,5,http://blazedemo.com/,621,0,265
1674481279058,636,HomePage-1,200,OK,Thread Group 1-2,text,true,,4757,118,5,5,https://blazedemo.com/,634,0,287
1674481279650,1667,LoginPage,200,OK,Thread Group 1-1,text,true,,5968,246,5,5,https://blazedemo.com/login,997,0,0
1674481279650,997,LoginPage-0,302,Found,Thread Group 1-1,text,true,,224,123,5,5,http://blazedemo.com/login,997,0,0
1674481280648,669,LoginPage-1,200,OK,Thread Group 1-1,text,true,,5744,123,5,5,https://blazedemo.com/login,653,0,0
1674481279695,1629,LoginPage,200,OK,Thread Group 1-2,text,true,,5970,246,5,5,https://blazedemo.com/login,952,0,0
1674481279695,952,LoginPage-0,302,Found,Thread Group 1-2,text,true,,224,123,5,5,http://blazedemo.com/login,952,0,0
1674481280648,676,LoginPage-1,200,OK,Thread Group 1-2,text,true,,5746,123,5,5,https://blazedemo.com/login,673,0,0
1674481279234,2525,HomePage,200,OK,Thread Group 1-4,text,true,,4976,236,5,5,https://blazedemo.com/,408,0,45
1674481279234,408,HomePage-0,302,Found,Thread Group 1-4,text,true,,219,118,5,5,http://blazedemo.com/,408,0,45
1674481279644,2115,HomePage-1,200,OK,Thread Group 1-4,text,true,,4757,118,5,5,https://blazedemo.com/,2108,0,1157
1674481279634,2144,HomePage,200,OK,Thread Group 1-5,text,true,,4976,236,5,5,https://blazedemo.com/,1013,0,27
1674481279634,1013,HomePage-0,302,Found,Thread Group 1-5,text,true,,219,118,5,5,http://blazedemo.com/,1013,0,27
1674481280649,1129,HomePage-1,200,OK,Thread Group 1-5,text,true,,4757,118,5,5,https://blazedemo.com/,1120,0,466
1674481278835,2964,HomePage,200,OK,Thread Group 1-3,text,true,,4976,236,5,5,https://blazedemo.com/,1812,0,218
1674481278835,1812,HomePage-0,302,Found,Thread Group 1-3,text,true,,219,118,5,5,http://blazedemo.com/,1812,0,218
1674481280649,1150,HomePage-1,200,OK,Thread Group 1-3,text,true,,4757,118,5,5,https://blazedemo.com/,1137,0,475
1674481281325,714,RegisterPage,200,OK,Thread Group 1-2,text,true,,6567,252,5,5,https://blazedemo.com/register,275,0,0
1674481281325,275,RegisterPage-0,302,Found,Thread Group 1-2,text,true,,227,126,5,5,http://blazedemo.com/register,275,0,0
1674481281600,439,RegisterPage-1,200,OK,Thread Group 1-2,text,true,,6340,126,5,5,https://blazedemo.com/register,427,0,0
1674481281318,748,RegisterPage,200,OK,Thread Group 1-1,text,true,,6571,252,5,5,https://blazedemo.com/register,282,0,0
1674481281318,282,RegisterPage-0,302,Found,Thread Group 1-1,text,true,,227,126,5,5,http://blazedemo.com/register,282,0,0
1674481281600,466,RegisterPage-1,200,OK,Thread Group 1-1,text,true,,6344,126,5,5,https://blazedemo.com/register,466,0,0
1674481281760,1002,LoginPage,200,OK,Thread Group 1-4,text,true,,5972,246,5,5,https://blazedemo.com/login,276,0,0
1674481281760,276,LoginPage-0,302,Found,Thread Group 1-4,text,true,,224,123,5,5,http://blazedemo.com/login,276,0,0
